39, State-gov, Bachelors, Never-married, White, Male, United-States
53, Private, Bachelors, Married-civ-spouse, White, Male, United-States
31, Private, Some-college, Separated, Asian-Pac-Islander, Male, South
41, Private, Bachelors, Married-civ-spouse, White, Male, United-States
45, Local-gov, HS-grad, Separated, Black, Female, United-States
45, State-gov, HS-grad, Divorced, White, Female, United-States
23, Private, Some-college, Never-married, White, Female, United-States
39, Local-gov, Masters, Married-civ-spouse, White, Male, United-States
31, Private, Assoc-voc, Married-civ-spouse, White, Male, United-States
35, Self-emp-not-inc, Bachelors, Married-civ-spouse, White, Male, United-States
54, Private, Masters, Married-civ-spouse, White, Male, United-States
40, Local-gov, Bachelors, Divorced, White, Female, United-States
55, Self-emp-not-inc, Bachelors, Married-civ-spouse, White, Male, United-States
31, Private, HS-grad, Married-civ-spouse, White, Male, United-States
58, Self-emp-inc, 11th, Married-civ-spouse, White, Male, United-States
31, Private, Doctorate, Married-civ-spouse, White, Male, United-States
46, Self-emp-not-inc, HS-grad, Widowed, White, Female, United-States
38, Private, Assoc-voc, Married-civ-spouse, White, Male, United-States
22, Local-gov, Some-college, Never-married, White, Female, United-States
48, Self-emp-not-inc, HS-grad, Married-civ-spouse, White, Male, England
73, Private, Bachelors, Married-civ-spouse, White, Male, United-States
25, Private, Bachelors, Married-civ-spouse, White, Male, United-States
53, Federal-gov, Some-college, Divorced, White, Male, United-States
46, Private, Some-college, Married-civ-spouse, White, Male, United-States
37, Private, Bachelors, Never-married, Black, Female, United-States
30, Private, HS-grad, Married-civ-spouse, White, Male, United-States
29, Private, HS-grad, Married-civ-spouse, White, Male, United-States
29, State-gov, Some-college, Married-civ-spouse, White, Male, United-States
58, Private, Masters, Married-civ-spouse, White, Male, United-States
42, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Black, Female, United-States
62, Local-gov, 9th, Divorced, Black, Male, United-States
45, Local-gov, Bachelors, Married-civ-spouse, Asian-Pac-Islander, Male, United-States
38, Private, Bachelors, Married-civ-spouse, White, Male, United-States
36, Self-emp-not-inc, Bachelors, Married-civ-spouse, White, Male, United-States
42, Self-emp-not-inc, 7th-8th, Married-civ-spouse, White, Male, United-States
47, Local-gov, Masters, Married-civ-spouse, White, Male, United-States
42, Self-emp-not-inc, Some-college, Never-married, White, Male, United-States
43, Private, Some-college, Married-civ-spouse, Black, Female, United-States
37, Private, Assoc-voc, Married-civ-spouse, White, Male, United-States
36, State-gov, Some-college, Married-civ-spouse, White, Female, United-States
27, Private, Bachelors, Never-married, Black, Female, France
54, Private, 5th-6th, Married-spouse-absent, White, Male, Mexico
48, Self-emp-not-inc, HS-grad, Married-civ-spouse, White, Male, United-States
29, Private, HS-grad, Never-married, White, Female, United-States
29, Private, HS-grad, Married-civ-spouse, White, Male, United-States
37, Private, Some-college, Divorced, White, Male, United-States
55, Self-emp-inc, Some-college, Married-civ-spouse, White, Male, United-States
67, Private, HS-grad, Married-civ-spouse, Black, Female, United-States
51, Private, HS-grad, Widowed, White, Male, United-States
35, Private, Masters, Never-married, White, Female, United-States
64, Self-emp-not-inc, HS-grad, Widowed, White, Female, United-States
23, Private, 5th-6th, Never-married, White, Male, Mexico
49, Private, Bachelors, Never-married, Asian-Pac-Islander, Female, Philippines
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, White, Male, United-States
62, Private, HS-grad, Never-married, Black, Female, United-States
62, Self-emp-not-inc, 7th-8th, Married-civ-spouse, White, Male, United-States
45, Self-emp-not-inc, Masters, Divorced, White, Male, United-States
20, Private, Assoc-acdm, Never-married, White, Female, United-States
38, Private, HS-grad, Married-civ-spouse, White, Male, United-States
50, Self-emp-inc, Bachelors, Married-civ-spouse, White, Male, United-States
40, Private, Some-college, Married-civ-spouse, Black, Male, United-States
30, Private, HS-grad, Married-civ-spouse, White, Male, United-States
52, Federal-gov, Some-college, Separated, White, Female, United-States
28, Self-emp-not-inc, Bachelors, Never-married, Black, Male, United-States
62, Self-emp-not-inc, HS-grad, Married-civ-spouse, White, Male, United-States
31, Private, HS-grad, Divorced, White, Female, United-States
40, Private, HS-grad, Married-civ-spouse, White, Male, United-States
34, Private, HS-grad, Divorced, White, Female, United-States
53, Private, Some-college, Married-civ-spouse, White, Male, United-States
42, Private, 12th, Never-married, White, Male, United-States
26, Private, Some-college, Married-civ-spouse, White, Male, United-States
51, Private, HS-grad, Married-civ-spouse, White, Male, United-States
49, Private, Masters, Married-civ-spouse, White, Male, United-States
43, Private, HS-grad, Married-civ-spouse, White, Male, United-States
42, Private, Some-college, Divorced, White, Male, United-States
31, Private, 11th, Married-spouse-absent, Asian-Pac-Islander, Female, India
26, Private, HS-grad, Married-civ-spouse, Other, Male, United-States
50, Private, Bachelors, Separated, Asian-Pac-Islander, Female, Philippines
35, Private, HS-grad, Married-civ-spouse, White, Male, United-States
37, Private, Some-college, Never-married, White, Female, United-States
20, Private, Some-college, Never-married, White, Male, United-States
31, Local-gov, Prof-school, Married-civ-spouse, White, Male, United-States
28, Private, HS-grad, Never-married, White, Male, United-States
46, Private, HS-grad, Married-civ-spouse, Black, Male, United-States
21, Private, Some-college, Never-married, White, Female, United-States
41, Self-emp-not-inc, Masters, Married-civ-spouse, White, Male, United-States
30, Private, Bachelors, Never-married, White, Male, United-States
66, Self-emp-inc, Bachelors, Married-civ-spouse, White, Male, United-States
37, Self-emp-inc, Some-college, Married-civ-spouse, White, Male, United-States
74, State-gov, 7th-8th, Widowed, White, Female, United-States
46, State-gov, Some-college, Married-civ-spouse, Black, Male, United-States
51, Private, Masters, Married-civ-spouse, White, Male, United-States
33, Private, Bachelors, Married-civ-spouse, White, Male, United-States
30, Private, 5th-6th, Married-civ-spouse, White, Male, Mexico
47, Self-emp-inc, Bachelors, Married-civ-spouse, White, Male, United-States
49, Private, Bachelors, Divorced, White, Female, United-States
53, Private, HS-grad, Divorced, Black, Female, United-States
24, Private, Assoc-voc, Never-married, White, Male, United-States
54, Private, HS-grad, Married-civ-spouse, White, Male, United-States
32, Private, Some-college, Never-married, White, Male, United-States
45, Private, Some-college, Married-civ-spouse, White, Male, United-States
46, Self-emp-inc, HS-grad, Married-spouse-absent, White, Male, United-States
37, State-gov, Some-college, Divorced, White, Male, United-States
48, State-gov, Masters, Married-civ-spouse, White, Male, United-States
25, Private, Bachelors, Never-married, White, Female, United-States
27, Private, Some-college, Never-married, White, Female, United-States
69, Private, HS-grad, Widowed, White, Male, United-States
38, Private, Bachelors, Married-civ-spouse, White, Male, United-States
47, Private, 12th, Never-married, Black, Female, United-States
30, Self-emp-not-inc, Some-college, Never-married, White, Female, United-States
46, Private, HS-grad, Never-married, White, Male, United-States
27, Private, Prof-school, Never-married, White, Female, United-States
19, Private, Some-college, Never-married, White, Male, United-States
18, Private, HS-grad, Married-civ-spouse, White, Female, United-States
24, Private, 11th, Married-civ-spouse, White, Male, United-States
32, Private, Bachelors, Never-married, White, Female, United-States
38, Private, HS-grad, Married-civ-spouse, Black, Male, United-States
19, Private, Preschool, Never-married, White, Male, Hong
28, Private, Some-college, Never-married, White, Male, United-States
39, Local-gov, Masters, Never-married, White, Female, United-States
38, Self-emp-not-inc, Some-college, Separated, Asian-Pac-Islander, Male, Japan
42, Private, HS-grad, Married-civ-spouse, White, Female, United-States
31, Private, Some-college, Married-civ-spouse, White, Female, United-States
46, Private, 9th, Separated, White, Female, Ireland
53, Private, Some-college, Widowed, White, Female, United-States
21, Private, Assoc-acdm, Never-married, White, Male, United-States
48, Self-emp-not-inc, HS-grad, Married-civ-spouse, White, Male, United-States
46, Private, HS-grad, Married-civ-spouse, White, Female, United-States
30, Private, HS-grad, Married-civ-spouse, White, Male, United-States
24, Private, HS-grad, Never-married, Black, Male, Jamaica
32, Private, 10th, Never-married, White, Male, United-States
30, Private, HS-grad, Divorced, White, Female, United-States
57, State-gov, Doctorate, Divorced, White, Female, United-States
56, Private, 7th-8th, Never-married, White, Male, United-States
27, Private, HS-grad, Never-married, Black, Female, United-States
38, Private, Bachelors, Married-civ-spouse, White, Male, Iran
19, Private, HS-grad, Never-married, White, Male, United-States
61, Self-emp-not-inc, Some-college, Married-civ-spouse, White, Male, United-States
49, Private, Assoc-voc, Divorced, White, Female, United-States
28, Private, HS-grad, Married-civ-spouse, White, Male, United-States
50, Self-emp-inc, Masters, Married-civ-spouse, White, Male, United-States
43, Private, Bachelors, Married-civ-spouse, White, Male, United-States
34, Private, HS-grad, Never-married, Black, Female, United-States
28, Private, 11th, Married-civ-spouse, White, Male, United-States
31, Private, Some-college, Married-civ-spouse, White, Male, United-States
55, Private, HS-grad, Widowed, Black, Female, United-States
26, Private, Bachelors, Married-civ-spouse, White, Female, United-States
51, Local-gov, Doctorate, Married-civ-spouse, Black, Female, United-States
35, Private, HS-grad, Married-civ-spouse, White, Male, United-States
42, Private, Assoc-acdm, Married-spouse-absent, Asian-Pac-Islander, Female, Laos
31, Private, Masters, Never-married, White, Male, United-States
22, Local-gov, HS-grad, Never-married, White, Male, United-States
67, Private, HS-grad, Divorced, White, Male, United-States
63, Private, HS-grad, Widowed, White, Female, United-States
31, Private, HS-grad, Married-civ-spouse, White, Male, United-States
17, Private, 11th, Never-married, White, Male, United-States
41, Local-gov, HS-grad, Married-civ-spouse, Black, Male, United-States
53, Local-gov, 7th-8th, Married-civ-spouse, White, Male, United-States
44, Local-gov, Some-college, Married-civ-spouse, Black, Male, United-States
24, Private, Bachelors, Never-married, White, Male, United-States
35, Private, Assoc-voc, Divorced, White, Male, United-States
61, Private, Some-college, Married-civ-spouse, White, Female, United-States
31, Private, Assoc-acdm, Never-married, Asian-Pac-Islander, Female, Philippines
44, Private, Bachelors, Married-civ-spouse, White, Male, United-States
56, Private, HS-grad, Married-civ-spouse, White, Male, United-States
66, Private, Assoc-acdm, Divorced, White, Female, United-States
45, Private, Some-college, Married-civ-spouse, Asian-Pac-Islander, Male, Vietnam
69, Self-emp-not-inc, Bachelors, Married-civ-spouse, White, Male, United-States
64, Private, HS-grad, Married-civ-spouse, White, Male, United-States
38, Private, HS-grad, Married-civ-spouse, White, Female, United-States
43, Local-gov, Some-college, Separated, Black, Male, United-States
37, Private, HS-grad, Divorced, White, Male, United-States
19, Private, HS-grad, Never-married, White, Female, United-States
59, Self-emp-not-inc, HS-grad, Married-civ-spouse, White, Male, United-States
50, Federal-gov, Some-college, Married-civ-spouse, White, Male, United-States
33, Private, Bachelors, Married-civ-spouse, White, Male, United-States
56, Private, Some-college, Married-civ-spouse, White, Male, United-States
28, Private, Assoc-voc, Married-civ-spouse, White, Male, United-States
27, Private, HS-grad, Married-civ-spouse, White, Female, United-States
34, Private, HS-grad, Married-civ-spouse, White, Male, United-States
19, Private, 11th, Never-married, White, Male, United-States
68, Self-emp-not-inc, HS-grad, Married-civ-spouse, White, Male, United-States
28, Private, Masters, Married-civ-spouse, White, Male, United-States
22, Self-emp-not-inc, HS-grad, Never-married, White, Male, United-States
58, Private, Assoc-acdm, Divorced, White, Female, United-States
31, Private, Some-college, Never-married, White, Female, United-States
17, Local-gov, 11th, Never-married, White, Male, United-States
25, Private, Some-college, Never-married, White, Male, United-States
23, Private, Some-college, Never-married, Asian-Pac-Islander, Female, United-States
25, Private, 12th, Never-married, White, Male, United-States
47, Private, HS-grad, Never-married, White, Male, United-States
39, Private, Bachelors, Married-civ-spouse, White, Female, United-States
44, Private, HS-grad, Married-civ-spouse, White, Male, United-States
46, Private, Assoc-voc, Married-civ-spouse, White, Male, United-States
38, Self-emp-not-inc, Some-college, Married-civ-spouse, White, Male, United-States
23, Private, HS-grad, Never-married, White, Male, United-States
34, Private, Bachelors, Married-spouse-absent, White, Female, United-States
33, Private, HS-grad, Never-married, White, Male, United-States
38, Private, HS-grad, Widowed, White, Female, United-States
52, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, White, Male, United-States
50, Private, HS-grad, Divorced, White, Female, United-States
38, Private, Bachelors, Never-married, White, Female, United-States
35, Private, Bachelors, Married-civ-spouse, White, Male, United-States
67, Self-emp-not-inc, Doctorate, Married-civ-spouse, White, Male, United-States
60, Private, HS-grad, Married-civ-spouse, White, Male, United-States
44, Private, HS-grad, Never-married, White, Female, United-States
38, Self-emp-not-inc, HS-grad, Divorced, White, Male, United-States
29, Private, HS-grad, Married-civ-spouse, White, Male, United-States
65, Private, Masters, Married-civ-spouse, White, Male, United-States
33, Private, Assoc-acdm, Never-married, White, Female, United-States
18, Private, 11th, Never-married, White, Female, United-States
43, Private, Prof-school, Divorced, White, Male, United-States
42, Private, Assoc-voc, Divorced, Amer-Indian-Eskimo, Female, United-States
42, Private, HS-grad, Married-civ-spouse, White, Male, United-States
32, Private, HS-grad, Married-civ-spouse, White, Male, United-States
36, Private, Assoc-acdm, Never-married, White, Female, United-States
41, State-gov, Bachelors, Married-civ-spouse, White, Male, United-States
30, Private, Some-college, Never-married, White, Female, United-States
21, Private, HS-grad, Never-married, White, Male, United-States
33, Private, Some-college, Married-civ-spouse, Black, Male, United-States
19, Private, HS-grad, Never-married, White, Male, United-States
35, Private, HS-grad, Divorced, White, Male, United-States
43, Private, HS-grad, Divorced, Black, Female, United-States
45, Private, HS-grad, Married-civ-spouse, Black, Male, United-States
25, Private, Bachelors, Never-married, Black, Male, United-States
39, Self-emp-not-inc, Bachelors, Married-civ-spouse, White, Male, United-States
26, Private, HS-grad, Never-married, White, Male, United-States
60, Private, Masters, Married-civ-spouse, White, Male, United-States
52, Local-gov, Doctorate, Married-civ-spouse, White, Female, United-States
22, Private, 12th, Never-married, White, Male, United-States
23, Private, Some-college, Never-married, White, Female, United-States
46, Private, HS-grad, Married-civ-spouse, White, Female, United-States
34, Self-emp-not-inc, Bachelors, Married-civ-spouse, White, Male, United-States
39, Private, Bachelors, Married-civ-spouse, White, Male, United-States
38, Private, HS-grad, Never-married, White, Female, United-States
56, Self-emp-not-inc, Masters, Married-civ-spouse, White, Male, United-States
55, Federal-gov, HS-grad, Divorced, White, Female, United-States
40, Private, Some-college, Married-civ-spouse, White, Female, United-States
23, Private, Some-college, Never-married, White, Male, United-States
39, Private, Bachelors, Divorced, White, Male, United-States
24, Private, Bachelors, Married-civ-spouse, Black, Male, United-States
51, Self-emp-not-inc, HS-grad, Married-civ-spouse, White, Male, United-States
47, Self-emp-inc, Bachelors, Married-civ-spouse, White, Male, Cuba
25, Self-emp-not-inc, HS-grad, Never-married, White, Male, United-States
34, Private, Prof-school, Married-civ-spouse, White, Male, United-States
18, Private, 11th, Never-married, Black, Female, United-States
19, Private, Some-college, Never-married, White, Female, United-States
32, Private, Some-college, Divorced, White, Male, United-States
49, Private, HS-grad, Married-civ-spouse, White, Male, United-States
43, Private, HS-grad, Married-civ-spouse, White, Male, United-States
71, Self-emp-inc, Masters, Married-civ-spouse, White, Male, United-States
59, Private, HS-grad, Never-married, White, Male, United-States
32, Private, Bachelors, Married-civ-spouse, White, Female, United-States
25, Private, Bachelors, Never-married, White, Male, United-States
32, Private, HS-grad, Married-civ-spouse, White, Male, Ireland
17, Private, 11th, Never-married, Black, Female, United-States
57, Self-emp-inc, Prof-school, Married-civ-spouse, White, Male, United-States
17, Self-emp-not-inc, 12th, Never-married, White, Male, United-States
27, Private, Bachelors, Never-married, Asian-Pac-Islander, Female, Philippines
41, Local-gov, HS-grad, Married-civ-spouse, White, Male, United-States
19, Private, 11th, Never-married, White, Female, United-States
41, Private, 5th-6th, Divorced, White, Female, Puerto-Rico
39, Private, Bachelors, Never-married, White, Male, United-States
30, Private, HS-grad, Never-married, White, Male, United-States
37, Private, Bachelors, Married-civ-spouse, White, Male, United-States
18, Private, 11th, Never-married, White, Female, United-States
40, Self-emp-not-inc, Bachelors, Married-civ-spouse, White, Male, United-States
38, Self-emp-inc, Some-college, Married-civ-spouse, White, Male, Cuba
24, Private, HS-grad, Never-married, White, Male, United-States
33, Private, HS-grad, Married-civ-spouse, White, Male, United-States
48, Private, Bachelors, Married-civ-spouse, White, Male, United-States
51, Private, Bachelors, Married-civ-spouse, White, Male, United-States
48, Private, HS-grad, Married-civ-spouse, White, Male, United-States
43, Private, 7th-8th, Married-civ-spouse, White, Male, United-States
34, Private, Prof-school, Never-married, White, Male, United-States
41, Private, Assoc-voc, Separated, White, Male, United-States
51, Self-emp-inc, Prof-school, Divorced, White, Male, United-States
25, Private, HS-grad, Never-married, White, Male, United-States
20, Private, HS-grad, Never-married, White, Male, United-States
61, Self-emp-inc, HS-grad, Married-civ-spouse, White, Male, United-States
35, Private, Some-college, Divorced, White, Female, United-States
42, Local-gov, Masters, Divorced, White, Female, United-States
26, Local-gov, HS-grad, Never-married, White, Male, United-States
46, Private, HS-grad, Married-civ-spouse, White, Male, United-States
39, State-gov, Bachelors, Never-married, White, Male, United-States
29, Private, Some-college, Never-married, Black, Male, United-States
39, Private, Some-college, Married-spouse-absent, White, Male, United-States
47, Private, HS-grad, Married-civ-spouse, White, Male, United-States
40, Private, Some-college, Married-civ-spouse, White, Male, United-States
43, State-gov, HS-grad, Married-civ-spouse, White, Male, United-States
32, Private, HS-grad, Divorced, White, Male, United-States
31, Private, 10th, Divorced, White, Female, United-States
44, Federal-gov, Assoc-acdm, Married-civ-spouse, White, Male, United-States
46, Local-gov, Bachelors, Married-civ-spouse, White, Male, United-States
53, Self-emp-not-inc, Masters, Married-civ-spouse, White, Male, United-States
43, Private, Bachelors, Married-civ-spouse, White, Male, United-States
41, State-gov, Bachelors, Never-married, White, Female, United-States
35, Private, HS-grad, Widowed, Black, Male, United-States
48, Private, Bachelors, Married-civ-spouse, White, Male, United-States
28, State-gov, Masters, Married-civ-spouse, White, Female, United-States
44, Private, Bachelors, Widowed, White, Female, United-States
51, Local-gov, Prof-school, Widowed, White, Female, United-States
28, Private, HS-grad, Never-married, White, Male, United-States
36, Private, Bachelors, Never-married, White, Male, United-States
28, Private, HS-grad, Married-civ-spouse, White, Male, United-States
21, Private, Some-college, Never-married, White, Male, United-States
36, Local-gov, Some-college, Married-civ-spouse, White, Male, United-States
31, Private, HS-grad, Never-married, White, Male, United-States
44, Self-emp-not-inc, HS-grad, Married-civ-spouse, White, Male, United-States
49, Local-gov, 11th, Divorced, White, Male, United-States
40, Private, HS-grad, Married-civ-spouse, White, Male, United-States
64, Federal-gov, Doctorate, Married-civ-spouse, Asian-Pac-Islander, Male, China
54, Local-gov, Masters, Married-civ-spouse, White, Male, United-States
27, Private, Some-college, Married-civ-spouse, Asian-Pac-Islander, Male, South
18, Private, Some-college, Never-married, White, Female, United-States
68, Private, 9th, Married-civ-spouse, Black, Male, United-States
64, Private, Doctorate, Widowed, White, Male, United-States
36, Private, HS-grad, Married-civ-spouse, Amer-Indian-Eskimo, Male, United-States
21, Private, HS-grad, Never-married, White, Male, United-States
22, Private, Some-college, Never-married, White, Male, United-States
61, Private, Bachelors, Married-civ-spouse, White, Male, United-States
24, Private, Some-college, Never-married, White, Male, Greece
49, State-gov, Bachelors, Married-civ-spouse, White, Male, United-States
25, Private, Some-college, Separated, White, Female, El-Salvador
29, Private, Some-college, Never-married, White, Male, United-States
22, Private, HS-grad, Never-married, Black, Female, United-States
57, Federal-gov, Some-college, Married-civ-spouse, Amer-Indian-Eskimo, Male, United-States
41, Private, Bachelors, Never-married, White, Female, United-States
29, Private, HS-grad, Married-civ-spouse, White, Male, United-States
20, Private, Some-college, Never-married, Black, Female, United-States
47, Private, Prof-school, Married-civ-spouse, White, Male, United-States
22, Private, HS-grad, Never-married, White, Female, United-States
59, Self-emp-inc, Assoc-voc, Divorced, White, Male, United-States
42, State-gov, Masters, Married-civ-spouse, Amer-Indian-Eskimo, Male, United-States
64, Self-emp-not-inc, Some-college, Never-married, White, Female, United-States
29, Federal-gov, HS-grad, Married-spouse-absent, Black, Male, United-States
25, State-gov, Some-college, Never-married, White, Male, United-States
62, Private, Some-college, Divorced, White, Female, United-States
44, Private, Masters, Divorced, White, Male, United-States
21, Private, HS-grad, Separated, White, Female, United-States
60, Private, Some-college, Married-civ-spouse, White, Male, United-States
46, Private, 10th, Divorced, Black, Male, United-States
44, Federal-gov, Bachelors, Divorced, White, Male, United-States
21, Private, HS-grad, Never-married, White, Female, United-States
18, Private, 11th, Never-married, White, Male, United-States
39, Private, Bachelors, Married-civ-spouse, White, Female, United-States
33, Private, Masters, Married-civ-spouse, White, Male, United-States
63, Private, 1st-4th, Divorced, White, Male, United-States
52, Local-gov, HS-grad, Married-civ-spouse, White, Male, United-States
17, Private, 9th, Never-married, Black, Male, United-States
45, Self-emp-inc, Prof-school, Married-civ-spouse, White, Male, United-States
31, Private, HS-grad, Never-married, White, Male, United-States
35, Private, Some-college, Married-civ-spouse, White, Male, United-States
31, Private, HS-grad, Married-civ-spouse, White, Male, United-States
51, State-gov, Some-college, Divorced, White, Female, United-States
48, Local-gov, HS-grad, Married-civ-spouse, White, Male, United-States
28, Private, HS-grad, Married-civ-spouse, Amer-Indian-Eskimo, Male, United-States
38, Private, Some-college, Divorced, White, Female, Columbia
43, Local-gov, Bachelors, Married-civ-spouse, White, Male, United-States
30, Private, HS-grad, Married-civ-spouse, White, Male, United-States
24, Private, 12th, Never-married, White, Male, United-States
46, Private, Bachelors, Married-civ-spouse, White, Male, United-States
50, Private, 10th, Married-civ-spouse, White, Male, United-States
22, Private, HS-grad, Separated, White, Male, United-States
18, State-gov, HS-grad, Never-married, Black, Male, United-States
53, Private, Bachelors, Married-civ-spouse, White, Male, United-States
40, Private, Bachelors, Married-civ-spouse, White, Male, United-States
36, Self-emp-not-inc, Doctorate, Married-civ-spouse, White, Male, United-States
32, Private, Bachelors, Married-civ-spouse, White, Male, United-States
39, Private, HS-grad, Never-married, White, Male, United-States
46, Private, HS-grad, Married-civ-spouse, White, Male, United-States
26, Local-gov, Bachelors, Never-married, White, Male, United-States
19, Private, Some-college, Never-married, White, Male, United-States
24, Private, HS-grad, Married-civ-spouse, White, Female, Ecuador
28, Private, Masters, Never-married, White, Male, United-States
25, Local-gov, Masters, Never-married, White, Female, United-States
44, Private, Some-college, Married-civ-spouse, White, Male, United-States
38, Private, HS-grad, Married-civ-spouse, White, Male, Nicaragua
42, State-gov, Masters, Divorced, White, Male, United-States
28, Private, HS-grad, Married-civ-spouse, White, Male, United-States
47, Private, Bachelors, Never-married, Black, Male, United-States
46, Private, HS-grad, Married-civ-spouse, White, Male, Guatemala
21, Local-gov, Some-college, Never-married, White, Female, Mexico
35, Private, Bachelors, Never-married, White, Female, United-States
26, Private, HS-grad, Married-civ-spouse, White, Male, United-States
21, Private, Some-college, Never-married, White, Female, United-States
67, Self-emp-not-inc, 7th-8th, Married-civ-spouse, White, Male, United-States
54, Private, HS-grad, Never-married, White, Male, United-States
26, Private, Masters, Never-married, White, Male, United-States
51, Private, Bachelors, Divorced, White, Female, United-States
27, Private, Some-college, Divorced, White, Male, United-States
39, Private, Some-college, Divorced, White, Female, United-States
32, Private, Bachelors, Divorced, White, Female, United-States
52, Private, HS-grad, Separated, White, Male, United-States
21, Private, Some-college, Married-civ-spouse, Black, Male, United-States
27, Local-gov, HS-grad, Never-married, White, Male, United-States
46, Private, 7th-8th, Married-spouse-absent, White, Male, United-States
42, Private, Assoc-voc, Married-civ-spouse, White, Male, United-States
79, Self-emp-inc, Bachelors, Married-civ-spouse, White, Male, United-States
50, Federal-gov, Bachelors, Married-civ-spouse, Amer-Indian-Eskimo, Female, United-States
43, Federal-gov, Some-college, Never-married, White, Male, United-States
51, Local-gov, Masters, Married-civ-spouse, White, Male, United-States
45, Private, Some-college, Married-civ-spouse, White, Male, United-States
65, Private, HS-grad, Separated, White, Male, United-States
66, Private, Bachelors, Married-civ-spouse, White, Male, United-States
36, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, White, Male, United-States
26, Private, Assoc-acdm, Never-married, White, Female, United-States
28, Private, Some-college, Never-married, Black, Male, United-States
39, Self-emp-not-inc, Prof-school, Married-civ-spouse, White, Male, United-States
43, Private, Some-college, Married-civ-spouse, White, Male, United-States
20, Private, HS-grad, Never-married, White, Female, Mexico
29, Private, Some-college, Divorced, White, Male, United-States
32, Private, Bachelors, Married-civ-spouse, White, Male, United-States
44, Self-emp-not-inc, Bachelors, Divorced, White, Female, United-States
60, Private, Some-college, Married-civ-spouse, White, Male, United-States
34, Private, HS-grad, Married-civ-spouse, White, Male, United-States
60, Private, HS-grad, Widowed, White, Female, United-States
38, Private, 11th, Divorced, White, Female, United-States
29, Private, Assoc-voc, Married-civ-spouse, White, Male, United-States
41, Private, Some-college, Never-married, White, Male, United-States
49, Private, Bachelors, Divorced, White, Female, United-States
37, Private, 5th-6th, Separated, White, Female, Mexico
37, Self-emp-not-inc, Doctorate, Never-married, White, Female, United-States
43, Private, Some-college, Married-civ-spouse, White, Male, United-States
41, Private, Masters, Widowed, White, Female, United-States
19, Private, 9th, Never-married, White, Male, United-States
29, Private, Some-college, Married-civ-spouse, White, Male, United-States
40, Self-emp-not-inc, HS-grad, Married-civ-spouse, White, Male, United-States
53, Private, 7th-8th, Married-civ-spouse, White, Male, United-States
27, Private, Bachelors, Married-civ-spouse, White, Male, United-States
44, Self-emp-not-inc, HS-grad, Married-civ-spouse, White, Male, England
29, Private, Assoc-acdm, Divorced, White, Female, United-States
25, Private, 5th-6th, Married-civ-spouse, Other, Male, Mexico
38, Private, HS-grad, Married-civ-spouse, White, Male, United-States
48, Self-emp-inc, Bachelors, Married-civ-spouse, White, Male, United-States
18, Private, Some-college, Never-married, White, Female, United-States
50, Private, HS-grad, Divorced, White, Male, United-States
37, Private, HS-grad, Married-civ-spouse, White, Female, United-States
48, Private, Bachelors, Widowed, White, Female, United-States
50, Private, Some-college, Never-married, White, Male, United-States
24, Private, Some-college, Never-married, White, Female, United-States
34, Private, Some-college, Married-civ-spouse, Black, Male, United-States
19, Private, Some-college, Never-married, White, Male, United-States
39, Private, HS-grad, Never-married, White, Male, United-States
40, Private, Some-college, Divorced, White, Female, United-States
30, Private, HS-grad, Never-married, White, Female, United-States
27, Private, HS-grad, Never-married, White, Male, United-States
46, Private, Some-college, Married-civ-spouse, White, Male, United-States
24, Local-gov, Bachelors, Never-married, White, Female, United-States
18, Private, 12th, Never-married, White, Male, United-States
50, Self-emp-not-inc, Doctorate, Married-civ-spouse, White, Male, United-States
42, Private, 11th, Married-civ-spouse, White, Male, United-States
42, Private, 9th, Married-civ-spouse, White, Male, United-States
37, Private, Assoc-voc, Married-civ-spouse, White, Male, United-States
57, Private, Some-college, Widowed, White, Female, United-States
27, Private, Bachelors, Married-civ-spouse, Asian-Pac-Islander, Male, India
31, Private, 10th, Married-civ-spouse, White, Male, United-States
34, Local-gov, Masters, Separated, White, Female, United-States
55, Self-emp-not-inc, HS-grad, Divorced, White, Female, United-States
56, Private, 11th, Married-civ-spouse, White, Male, United-States
36, State-gov, Bachelors, Married-civ-spouse, White, Female, United-States
35, State-gov, Some-college, Never-married, White, Male, United-States
28, Private, Masters, Never-married, White, Male, United-States
38, Private, Bachelors, Divorced, White, Male, United-States
30, Self-emp-inc, HS-grad, Married-civ-spouse, White, Male, United-States
18, Private, Some-college, Never-married, White, Female, United-States
35, Private, Assoc-voc, Married-civ-spouse, White, Male, United-States
53, Private, HS-grad, Divorced, White, Female, United-States
46, Private, Prof-school, Divorced, White, Female, United-States
45, Private, Some-college, Married-civ-spouse, White, Male, United-States
35, Private, 10th, Married-civ-spouse, Asian-Pac-Islander, Male, India
41, Private, HS-grad, Never-married, White, Male, United-States
60, Self-emp-not-inc, HS-grad, Married-civ-spouse, White, Male, United-States
18, Private, Some-college, Never-married, White, Male, United-States
19, Private, HS-grad, Never-married, White, Male, United-States
24, Private, HS-grad, Married-civ-spouse, White, Male, United-States
56, Local-gov, Bachelors, Married-civ-spouse, White, Male, United-States
28, Private, HS-grad, Divorced, White, Male, United-States
29, Private, HS-grad, Never-married, White, Male, United-States
